target_abuse_score,target_confidence,target_auto_blocked,total_reports,vt_detections,abuse_score,confidence,threatfox_iocs,mitre_confidence,asshole_score,classification_confidence,usage_type,country_code,threat_category,infrastructure_type,suspicious_isp,young_domain,residential_proxy,verified_identity,published_ip_ranges,signal_abuse_reports,signal_vt_detections,signal_threatfox,signal_suspicious_infra,signal_behavioral,reports_to_vt_ratio,has_ssl_data,ssl_port_open,id
44,44,1,21,0,44,44,0,65,57.42422680822206,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,21,1,0,"indicator--5263ae3c-b793-40ac-b40e-fe5d71e789dc"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-66cac2d1-5e07-5e50-b3dd-d230a9f693aa"
41,46,1,11,0,41,46,0,65,76.79181246047625,55,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,11,1,0,"indicator--e29bcf07-17ae-49b0-bdc4-2c55966444c8"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-19253ee6-b36a-5f92-b88e-83e9e7469f18"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-526af54e-c0d3-5605-8f31-5f95a0018731"
65,65,1,65,0,65,65,0,65,83.19543935541869,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,65,1,0,"indicator--b97dbd04-e9a8-4a8d-b4e4-58164b0919f9"
23,38,1,7,1,23,38,0,65,58.03089986991944,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,3.5,1,0,"indicator--a009cd27-08da-4368-81d3-ea2375140cc4"
39,39,1,17,0,39,39,0,65,51.552725051033065,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,17,1,0,"indicator--937516c7-3ced-41ae-9fdc-172b741ec074"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-0a843cb7-7da2-5536-9204-c8e428631302"
41,56,1,13,2,41,56,0,65,79.46128035678238,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,4.333333333333333,1,0,"indicator--ce509e36-5686-4b16-9b15-9004d6745f94"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-f11351b4-77aa-5ef7-88f3-7fa8ed95cd1a"
37,37,1,31,0,37,37,0,65,52.05149978319906,50,"Data Center/Web Hosting/Transit","NL","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,31,1,0,"indicator--25973f92-e2b0-4beb-b301-33b6d35d8dc8"
100,100,1,810,3,100,100,0,95,132.09020854211155,85,"Data Center/Web Hosting/Transit","JP","SCANNER","CLOUD",0,0,0,0,0,1,1,0,0,1,202.5,1,0,"indicator--be134dd0-2a78-4029-a46b-6dd297c1c0d4"
100,100,1,170,0,100,100,0,80,122.32996110392153,70,"Data Center/Web Hosting/Transit","US","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,170,1,0,"indicator--f88e7b43-cb5b-44d1-b909-ecfb91ac7273"
49,49,1,79,0,49,49,0,65,68.03089986991944,60,"Data Center/Web Hosting/Transit","GB","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,79,1,0,"indicator--135a19e0-b56b-46ce-b6db-8b2c35e35328"
100,100,1,73,6,100,100,0,80,124.69231719730976,85,"Data Center/Web Hosting/Transit","NL","MALICIOUS_BOT","DATACENTER",0,0,0,0,0,1,1,0,0,1,10.428571428571429,1,1,"indicator--3cb95979-a093-43dd-a7f9-fb216efe545a"
37,37,1,8,0,37,37,0,65,46.54242509439325,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,8,1,0,"indicator--27a13ebb-240e-4fde-961c-d9882085ed88"
100,100,1,766,0,100,100,0,90,128.84795363948982,70,"Data Center/Web Hosting/Transit","NL","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,766,1,0,"indicator--49e69551-b78c-42db-a843-86b41a9c39b1"
51,51,1,31,0,51,51,0,65,66.05149978319906,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,31,1,0,"indicator--65aece4c-dd50-40a2-9b99-5265da8c0201"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-e8936122-251d-5fe2-a8e5-60e97f37e491"
71,71,1,41,0,71,71,0,65,87.23249290397901,50,"Data Center/Web Hosting/Transit","PL","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,41,1,0,"indicator--dc84da08-c72f-4332-8ed6-5316c83e86b6"
57,57,1,44,0,57,57,0,65,73.53212513775344,50,"Data Center/Web Hosting/Transit","PL","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,44,1,0,"indicator--ab2d2709-fa0d-4b05-baa6-48fff3d8ae3f"
30,40,1,11,1,30,40,0,0,41.79181246047625,65,"Fixed Line ISP","RU","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,1,0,0,1,5.5,1,0,"indicator--99100b95-8d37-460a-baed-ff2807878117"
79,84,1,30,0,79,84,0,65,118.91361693834273,55,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,30,1,0,"indicator--9baf9085-af18-4f00-bd37-849975c89a4e"
35,35,1,45,0,35,35,0,65,51.62757831681574,50,"Data Center/Web Hosting/Transit","PL","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,45,1,0,"indicator--c2631de6-f1da-4287-b3bb-d8962bbcf929"
100,100,1,424,0,100,100,0,90,126.28388930050312,70,"Data Center/Web Hosting/Transit","US","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,424,1,0,"indicator--28968115-c541-41f9-84a1-66e1a16a63d0"
69,74,1,135,0,69,74,0,75,115.33538908370218,65,"Data Center/Web Hosting/Transit","SG","SCANNER","DATACENTER",1,0,0,0,0,1,0,0,1,1,135,1,0,"indicator--fb073a3c-2957-44db-834f-e8ab749ed6d3"
57,57,1,62,0,57,57,0,65,74.99340549453582,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,62,1,0,"indicator--082c6194-6f8d-4d7e-a937-b9953918041c"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-cc0361cd-9e14-50b2-81cb-3dfbe542e75d"
37,52,1,10,2,37,52,0,65,74.41392685158225,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,3.3333333333333335,1,0,"indicator--84f914ad-37ef-4eb3-a07a-310f7ef4577c"
70,70,1,38,0,70,70,0,65,85.91064607026499,50,"Data Center/Web Hosting/Transit","PL","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,38,1,0,"indicator--28e10b2c-553e-45e9-bae9-1ecae8c625da"
43,43,1,22,0,43,43,0,0,56.61727836017593,50,"Data Center/Web Hosting/Transit","HK","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,22,1,0,"indicator--c77c5b36-6983-4de3-8e2d-2650b5f76b77"
39,39,1,20,0,39,39,0,0,52.222192947339195,50,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,20,1,0,"indicator--660fc817-0865-4387-844a-83c84fd57354"
40,40,1,57,0,40,40,0,65,57.63427993562937,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,57,1,0,"indicator--cae3180e-8ec0-4ab8-85a4-2d1ff5de4fc7"
42,42,1,6,0,42,42,0,65,50.45098040014257,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,6,1,0,"indicator--ab0accb9-d3cc-4e62-9a3f-41b47df69158"
35,45,1,22,2,35,45,0,0,50.61727836017593,65,"Data Center/Web Hosting/Transit","MX","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,1,0,0,1,7.333333333333333,1,0,"indicator--ab50e4c2-f1c3-45d4-8b44-a9053e115f28"
58,58,1,74,0,58,58,0,65,76.750612633917,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,74,1,0,"indicator--0c4e4982-a9f1-4419-8472-41563eb6b259"
68,78,1,126,4,68,78,0,80,93.03803720955958,75,"Data Center/Web Hosting/Transit","US","SCANNER","DATACENTER",0,0,0,0,0,1,1,0,0,1,25.2,1,0,"indicator--4a8dc7cb-31f4-4cde-adba-ec242f985779"
35,35,1,9,0,35,35,0,65,45,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,9,1,0,"indicator--b1589e35-8b18-43c9-8aa1-da30354733fe"
41,41,1,89,0,41,41,0,0,60.54242509439325,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,89,1,0,"indicator--46621b37-cf35-4603-b87b-a601c2917098"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-7bbaf670-9e51-5355-876e-f42136cdd09a"
41,46,1,15,0,41,46,0,65,78.04119982655925,55,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,15,1,0,"indicator--5c682c13-2bd7-43f5-aa53-f2d5732f67f9"
42,42,1,70,0,42,42,0,65,60.51258348719075,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,70,1,0,"indicator--d80ad60a-11c0-4582-a7c2-96af1051c5e8"
100,100,1,701,5,100,100,0,95,133.46337112129805,85,"Data Center/Web Hosting/Transit","US","SCANNER","DATACENTER",0,0,0,0,0,1,1,0,0,1,116.83333333333333,1,0,"indicator--52b7dace-6717-4d4d-b061-4236d30e1196"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-dae25353-cf00-5781-8132-7e51e79ea746"
32,32,1,21,0,32,32,0,65,45.42422680822206,50,"Data Center/Web Hosting/Transit","IN","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,21,1,0,"indicator--564b0e7f-a894-452c-8537-8db10ef8490c"
40,40,1,66,0,40,40,0,65,58.26074802700826,60,"Data Center/Web Hosting/Transit","BR","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,66,1,0,"indicator--4b4fa67e-3cad-4971-b34b-14ed0524f2f9"
27,42,1,8,1,27,42,0,65,62.54242509439325,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,4,1,0,"indicator--522c8bd3-632e-4a37-9b5d-783bcce0c5d8"
100,100,1,153,0,100,100,0,85,121.87520720836463,70,"Data Center/Web Hosting/Transit","US","SCANNER","CLOUD",0,0,0,0,0,1,0,0,0,1,153,1,0,"indicator--ccb0211e-48b2-4da5-b257-26ebaef38867"
32,37,1,61,0,32,37,0,65,74.92391689498254,65,"Fixed Line ISP","CN","PROXY_SERVICE","PROXY",1,0,0,0,0,1,0,0,1,1,61,1,0,"indicator--d607988a-95b6-466e-9968-7f086adb6c51"
100,100,1,481,0,100,100,0,90,126.8304703823885,70,"Data Center/Web Hosting/Transit","JP","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,481,1,0,"indicator--ceeb7b58-1f5f-4736-ada2-7669393bc6d4"
53,53,1,68,0,53,53,0,65,71.38849090737256,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,68,1,0,"indicator--20f74c1c-9094-44ed-a734-69e183d8aa8b"
100,100,1,1107,10,100,100,0,95,140.4453976039241,85,"Data Center/Web Hosting/Transit","NL","MALICIOUS_BOT","DATACENTER",0,0,0,0,0,1,1,0,0,1,100.63636363636364,1,0,"indicator--9eed52fd-fc44-4e44-bfbc-1feec4fdde0a"
100,100,1,1126,0,100,100,0,90,130.51923916046107,70,"Data Center/Web Hosting/Transit","US","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,1126,1,0,"indicator--dd6c0e47-051d-453b-b842-c46d5e8aa039"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-cc9dc6f0-f99c-5174-9a82-887e91973242"
100,100,1,298,3,100,100,0,95,127.7567118832443,85,"Fixed Line ISP","CN","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,1,0,0,1,74.5,1,0,"indicator--d77ab44b-f1ef-46c9-9d9a-86a9c8449158"
100,100,1,186,0,100,100,0,80,122.71841606536499,70,"Fixed Line ISP","DE","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,0,0,0,1,186,1,1,"indicator--bd6d6651-f8c5-4f17-b5e1-406a54f90d85"
36,36,1,13,0,36,36,0,65,47.46128035678238,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,13,1,0,"indicator--038840ce-5d4a-4bf1-b55b-607c7a282ae0"
42,42,1,17,0,42,42,0,65,54.552725051033065,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,17,1,0,"indicator--ea8aff91-78fb-4396-be8a-ea965bb2ad0b"
100,100,1,126,1,100,100,0,85,122.03803720955958,85,"Data Center/Web Hosting/Transit","US","SCANNER","CLOUD",0,0,0,0,0,1,1,0,0,1,63,1,0,"indicator--0829077d-0392-4431-bf98-2e1dd8c1bb56"
57,57,1,61,0,57,57,0,65,74.92391689498254,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,61,1,0,"indicator--08dd472c-cf10-4120-aed4-9929001b370d"
93,93,1,23,0,93,93,0,70,106.80211241711606,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,23,1,0,"indicator--89d15fa1-ad56-4a7d-b524-69137013725a"
29,44,1,7,2,29,44,0,65,65.03089986991944,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,2.3333333333333335,1,0,"indicator--64b7a343-952e-4417-b7b9-45dd1b133982"
100,100,1,1715,15,100,100,0,95,172.34517283512687,90,"Data Center/Web Hosting/Transit","NL","MALICIOUS_BOT","DATACENTER",1,0,0,0,0,1,1,0,1,1,107.1875,1,0,"indicator--e6800305-926e-4a44-8823-9ba32865000f"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-50aca65b-c783-57e3-af9e-579dc481582b"
37,52,1,10,2,37,52,0,65,74.41392685158225,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,3.3333333333333335,1,0,"indicator--e41f2707-3504-4f37-963f-d15d1f0bce05"
31,41,1,14,1,31,41,0,65,43.76091259055681,65,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,1,0,0,1,7,1,0,"indicator--2dffad4d-f2c5-4413-a38f-2dbae72f6ad5"
59,74,1,127,2,59,74,0,75,107.07209969647869,80,"Data Center/Web Hosting/Transit","SG","SCANNER","DATACENTER",1,0,0,0,0,1,1,0,1,1,42.333333333333336,1,0,"indicator--00074209-f8f4-4c84-b5d4-80af85aea047"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-89752454-1bf8-5f03-9d50-8b9ad5ef44aa"
100,100,1,161,0,100,100,0,80,122.09515014542632,70,"Data Center/Web Hosting/Transit","ID","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,161,1,0,"indicator--990ef739-be56-4d11-b205-5ad95f40cd59"
100,100,1,1042,0,100,100,0,90,130.1828430842653,70,"Data Center/Web Hosting/Transit","US","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,1042,1,0,"indicator--1157e87b-723e-4249-b0cc-0233c8bdcb4d"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-23650586-3177-53a5-9311-4f7a15f7676a"
39,39,1,66,0,39,39,0,65,57.26074802700826,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,66,1,0,"indicator--30f68799-b1d9-46de-a866-44628dddfa12"
31,31,1,35,0,31,31,0,0,46.56302500767288,50,"Data Center/Web Hosting/Transit","DE","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,35,1,0,"indicator--3b82be95-26ea-49a4-aad8-4d16a0c0a2f2"
32,47,1,7,2,32,47,0,65,68.03089986991944,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,2.3333333333333335,1,0,"indicator--ebcaace2-32c9-4603-979d-a2036dc99179"
100,100,1,797,6,100,100,0,95,135.0200289135073,85,"Data Center/Web Hosting/Transit","KR","MALICIOUS_BOT","DATACENTER",0,0,0,0,0,1,1,0,0,1,113.85714285714286,1,0,"indicator--196b4ced-5c2f-4803-ab35-57ed027d4d77"
85,85,1,16,0,85,85,0,70,97.30448921378274,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,16,1,0,"indicator--eef53207-ba65-45cf-b451-e4af30d4689d"
42,47,1,22,0,42,47,0,65,80.61727836017593,55,"Data Center/Web Hosting/Transit","HK","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,22,1,0,"indicator--c21771b8-f0b3-45a7-a1d3-8698f602e3d4"
100,100,1,46,0,100,100,0,70,116.72097857935718,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,46,1,0,"indicator--38d63b61-9e37-4345-9269-43a66723d8d8"
35,35,1,12,0,35,35,0,0,46.13943352306837,50,"Data Center/Web Hosting/Transit","DE","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,12,1,0,"indicator--f5852385-449e-4df3-afe5-64364bbbcbd2"
37,37,1,11,0,37,37,0,0,47.79181246047625,50,"Fixed Line ISP","CN","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,0,0,0,1,11,1,0,"indicator--32b492a8-5f16-45a4-b52d-5df0779d7279"
31,31,1,13,0,31,31,0,65,42.46128035678238,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,13,1,0,"indicator--756625fb-74ee-4626-b9a8-9aa669c27323"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-0656445d-58fb-5aef-82ad-d9c4a62e4d9a"
31,31,1,52,0,31,31,0,65,48.24275869600789,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,52,1,0,"indicator--8c53aafd-9dde-4ecb-b17e-ad48ab5df0b6"
69,69,1,40,0,69,69,0,65,85.12783856719736,50,"Data Center/Web Hosting/Transit","PL","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,40,1,0,"indicator--7e882ce7-1743-4616-beaa-babd0bd29d74"
67,67,1,28,0,67,67,0,0,81.62397997898955,50,"Fixed Line ISP","CN","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,0,0,0,1,28,1,0,"indicator--d54c59d8-d019-4416-8f3c-6acfd91423d5"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-4f88abb3-f271-5e98-977c-a5febad1a6ce"
36,51,1,10,2,36,51,0,65,73.41392685158225,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,3.3333333333333335,1,0,"indicator--8116d0d2-3cd6-4817-a2bd-2c5b224d65ed"
30,30,1,6,0,30,30,0,0,38.45098040014257,50,"Fixed Line ISP","ZA","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,0,0,0,1,6,1,0,"indicator--04589326-3c31-4cc8-8006-dd4af142a6ff"
51,51,1,34,0,51,51,0,0,66.44068044350276,50,"Fixed Line ISP","US","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,0,0,0,1,34,1,0,"indicator--3dd44c90-64e4-4564-8254-198fe9ade021"
74,74,1,12,0,74,74,0,65,85.13943352306836,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,12,1,0,"indicator--0a424153-6952-4d8c-94cf-8f7e52e30fe0"
71,76,1,91,0,71,76,0,65,115.63787827345556,65,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,91,1,0,"indicator--bf410135-971a-4281-918d-bb32a73dd136"
100,100,1,348,0,100,100,0,90,125.4282542695918,70,"Commercial","CN","UNKNOWN_THREAT","UNKNOWN",0,0,0,0,0,1,0,0,0,1,348,1,0,"indicator--be69e5d1-2841-48bd-81e4-b16b12b5ae6d"
51,51,1,34,0,51,51,0,65,66.44068044350276,50,"Data Center/Web Hosting/Transit","PL","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,34,1,0,"indicator--1d6e7e33-8043-472c-9070-32277f4cd8c9"
23,38,1,18,9,23,38,0,65,69.78753600952828,70,"Data Center/Web Hosting/Transit","HK","MALICIOUS_BOT","DATACENTER",1,0,0,0,0,1,1,0,1,1,1.8,1,0,"indicator--e0345d4f-b06c-4087-a105-0e77b76a7361"
34,34,1,19,0,34,34,0,65,47.01029995663981,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,19,1,0,"indicator--19676927-f629-4950-992b-99ce04220f87"
49,49,1,74,0,49,49,0,65,67.750612633917,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,74,1,0,"indicator--13d056ea-80f1-410c-9894-b1d401cde213"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-2f67cf3d-2a18-592e-9d42-8b0755790b2c"
58,58,1,36,0,58,58,0,65,73.68201724066995,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,36,1,0,"indicator--c5fce115-9eab-4f47-adf6-2479b2c0e008"
41,41,1,56,0,41,41,0,65,58.558748556724915,60,"Data Center/Web Hosting/Transit","IN","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,56,1,0,"indicator--93c1e97b-486e-43d8-bc95-7a3a57bb0851"
31,31,1,27,0,31,31,0,65,45.471580313422194,50,"Data Center/Web Hosting/Transit","IT","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,27,1,0,"indicator--fd1dcd58-3015-45ee-8386-ba02e4fb8927"
34,34,1,13,0,34,34,0,0,45.46128035678238,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,13,1,0,"indicator--05a0bf24-7db2-4250-affd-0393e19ab2d7"
30,45,1,8,2,30,45,0,65,66.54242509439325,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,2.6666666666666665,1,0,"indicator--4767617e-9bb1-46a0-bec0-e8c6eb9ec08d"
91,91,1,124,0,91,91,0,70,111.96910013008056,70,"Fixed Line ISP","CN","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,0,0,0,1,124,1,0,"indicator--f79d798a-07f3-4008-bcf3-ee0a834bf85b"
30,35,1,9,0,30,35,0,65,65,55,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,9,1,0,"indicator--6b806b4a-08b4-419b-af32-7628e7605c71"
52,67,1,95,2,52,67,0,65,98.82271233039569,80,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,31.666666666666668,1,0,"indicator--8a937fa0-620a-4143-95a8-7309729851a0"
31,31,1,9,0,31,31,0,0,41,50,"Data Center/Web Hosting/Transit","CA","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,9,1,0,"indicator--afc03f87-0dc9-465b-9bc7-bb092992f751"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-76eea285-1922-5b97-b542-18a679c36949"
41,56,1,12,2,41,56,0,65,79.13943352306836,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,4,1,0,"indicator--200ef3d4-10d5-4e1b-84be-d7775a4ccbae"
100,100,1,791,10,100,100,0,95,138.98725181589492,85,"Data Center/Web Hosting/Transit","NL","MALICIOUS_BOT","DATACENTER",0,0,0,0,0,1,1,0,0,1,71.9090909090909,1,0,"indicator--fdfaabe3-27d1-4209-ae98-b4d9f0d947ae"
44,44,1,136,0,44,44,0,65,65.36720567156407,60,"Data Center/Web Hosting/Transit","SE","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,136,1,0,"indicator--c393da71-c5b4-4e8f-8135-02b6ff1cacbc"
44,44,1,19,0,44,44,0,0,57.01029995663981,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,19,1,0,"indicator--7c0b212a-9568-40df-bedb-73a79e2f5052"
